FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
7147140,7402394,(17#)14,7147148,37885.848,7147140,157713.196,7402363,2.656875,7147140,10.99264193,7273647,58640.869480,4.024608055,7147169,2.630916,7147140,11.01863886,7147169,2.549517,7147140,11.10003833,0.025997
7402395,7657649,(17#)29/2,7402399,39064.959,7402395,168642.392,7657613,2.656838,7402395,11.39961102,7528940,60433.534731,4.024553059,7402399,2.631518,7402395,11.42496785,7402399,2.551844,7402395,11.50464168,0.025357
7657650,7912904,(17#)15,7657679,40239.465,7657650,167505.880,7912889,2.656802,7657650,10.99232835,7784231,62218.997898,4.024495409,7657679,2.632082,7657650,11.01708391,7657679,2.554030,7657650,11.09513648,0.024755
7912905,8168159,(17#)31/2,7912907,41409.157,7912905,178317.080,8168117,2.656767,7912905,11.37122102,8039519,63997.708473,4.024446366,7912907,2.632612,7912905,11.39541059,7912907,2.556086,7912905,11.47193687,0.024190
8168160,8423414,(17#)16,8168161,42574.566,8273265,184484.561,8423407,2.656734,8273265,11.31527384,8294805,65769.690977,4.024391172,8168161,2.633111,8273265,11.33871849,8168161,2.558025,8273265,11.41323573,0.023656
8423415,8678669,(17#)33/2,8423419,43735.753,8580495,188127.484,8678669,2.656702,8580495,11.17655382,8550090,67535.393516,4.024342894,8423419,2.633583,8580495,11.19940834,8423419,2.559856,8580495,11.27233393,0.023151
8678670,8933924,(17#)17,8678671,44892.823,8843835,195079.599,8933917,2.656671,8843835,11.28709838,8805372,69294.930674,4.024294714,8678671,2.634028,8843835,11.30947675,8678671,2.561589,8843835,11.38111810,0.022674
8933925,9189179,(17#)35/2,8933927,46045.961,9129120,193887.154,9189157,2.656640,8933925,10.99163805,9060653,71048.539939,4.024248307,8933927,2.634449,8933925,11.01385938,8933927,2.563232,8933925,11.08507717,0.022221
9189180,9444434,(17#)18,9189181,47195.273,9414405,199178.064,9444403,2.656611,9189180,10.99151340,9315933,72796.409913,4.024203171,9189181,2.634849,9189180,11.01330496,9189181,2.564790,9189180,11.08336370,0.021792
9444435,9699689,(17#)37/2,9444437,48340.901,9444435,206962.377,9699667,2.656583,9444435,11.30543243,9571211,74538.718373,4.024158907,9444437,2.635228,9444435,11.32681535,9444437,2.566272,9444435,11.39577206,0.021383
9699690,9954944,(19#),9699713,49483.042,9699690,218080.471,9954907,2.656556,9699690,11.63782117,9826488,76275.703275,4.024118855,9699713,2.635589,9699690,11.65881499,9699713,2.567682,9699690,11.72672250,0.020994
9954945,10210199,(17#)39/2,9954949,50621.538,10015005,215736.870,10210177,2.656529,10015005,11.19467515,10081764,78007.407427,4.024076528,9954949,2.635933,10015005,11.21521321,9954949,2.569025,10015005,11.28189196,0.020623
10210200,10465454,(17#)20,10210202,51756.758,10210200,215424.826,10465453,2.656503,10210200,10.99105142,10337039,79734.063132,4.024036045,10210219,2.636260,10210200,11.01132016,10210219,2.570307,10210200,11.07727292,0.020269
10465455,10720709,(17#)41/2,10465474,52888.788,10705695,228149.447,10720709,2.656478,10465455,11.27276316,10592313,81455.830624,4.023997973,10465501,2.636573,10465455,11.29269349,10465501,2.571532,10465455,11.35773416,0.019930
10720710,10975964,(17#)21,10720711,54017.482,10818885,228114.259,10975927,2.656453,10818885,11.06263557,10847586,83172.827134,4.023961130,10720711,2.636871,10818885,11.08212129,10720711,2.572703,10818885,11.14596398,0.019607
10975965,11231219,(17#)43/2,10975967,55143.187,10975965,235111.381,11231219,2.656429,10975965,11.25880483,11102858,84885.140728,4.023923413,10975967,2.637157,10975965,11.27810129,10975967,2.573824,10975965,11.34143416,0.019296
11231220,11486474,(17#)22,11231224,56265.938,11411400,235727.749,11486467,2.656406,11231220,10.99063902,11358130,86592.985129,4.023889007,11231243,2.637430,11231220,11.00963820,11231243,2.574898,11231220,11.07217041,0.018999
11486475,11741729,(17#)45/2,11486506,57385.810,11696685,247062.535,11741729,2.656383,11696685,11.18938734,11613401,88296.348624,4.023851798,11486537,2.637692,11696685,11.20787479,11486537,2.575928,11696685,11.26902941,0.018714
11741730,11996984,(17#)23,11741732,58502.632,11741730,255084.226,11996939,2.656361,11741730,11.51380315,11868671,89995.502057,4.023819010,11741759,2.637943,11741730,11.53224304,11741759,2.576917,11741730,11.59326964,0.018440
11996985,12252239,(17#)47/2,11996987,59616.781,11996985,253638.477,12252197,2.656339,11996985,11.23458680,12123940,91690.455423,4.023786088,11996987,2.638184,11996985,11.25276327,11996987,2.577867,11996985,11.31308111,0.018176
12252240,12507494,(17#)24,12252259,60728.322,12267255,257285.502,12507457,2.656318,12267255,11.17553522,12379209,93381.319605,4.023753409,12252259,2.638416,12267255,11.19344363,12252259,2.578780,12267255,11.25304051,0.017923
12507495,12762749,(17#)49/2,12507503,61837.104,12507495,257361.309,12762727,2.656297,12507495,10.99017947,12634477,95068.198767,4.023721224,12507503,2.638639,12507495,11.00785843,12507503,2.579659,12507495,11.06683846,0.017679
12762750,13018004,(17#)25,12762751,62943.330,12777765,264909.668,13018003,2.656277,12777765,11.10223274,12889745,96751.239585,4.023691693,12762751,2.638854,12777765,11.11966296,12762751,2.580506,12777765,11.17797449,0.017444
13018005,13273259,(17#)51/2,13018009,64047.086,13123110,279157.917,13273207,2.656257,13123110,11.42865195,13145012,98430.412067,4.023659798,13018009,2.639060,13123110,11.44577787,13018009,2.581321,13123110,11.50327208,0.017217
13273260,13528514,(17#)26,13273261,65148.361,13408395,277580.731,13528507,2.656238,13408395,11.15150189,13400279,100105.923165,4.023630529,13273261,2.639259,13408395,11.16838718,13273261,2.582108,13408395,11.22523545,0.016998
13528515,13783769,(17#)53/2,13528517,66247.251,13528515,281113.858,13783751,2.656219,13528515,11.20533569,13655546,101777.797869,4.023601477,13528517,2.639451,13528515,11.22212242,13528517,2.582867,13528515,11.27870622,0.016787
13783770,14039024,(17#)27,13783771,67343.786,13999755,282255.549,14039023,2.656200,13783770,10.98977014,13910812,103446.153373,4.023574110,13783771,2.639637,13783770,11.00635261,13783771,2.583601,13783770,11.06238851,0.016582
14039025,14294279,(17#)55/2,14039044,68438.124,14159145,289062.523,14294261,2.656182,14159145,11.07016816,14166077,105110.966900,4.023544586,14039057,2.639816,14159145,11.08646241,14039057,2.584309,14159145,11.14172573,0.016385
14294280,14549534,(17#)28,14294299,69530.097,14294280,289364.027,14549527,2.656165,14294280,10.98961822,14421342,106772.412088,4.023516814,14294299,2.639988,14294280,11.00581208,14294299,2.584994,14294280,11.06080644,0.016194
14549535,14804789,(19#)3/2,14549558,70619.915,14549535,311185.522,14804767,2.656147,14549535,11.63598835,14676607,108430.607481,4.023492479,14549567,2.640156,14549535,11.65199720,14549567,2.585657,14549535,11.70649614,0.016009
14804790,15060044,(17#)29,14804791,71707.446,14804790,309474.555,15060043,2.656130,14804790,11.39648985,14931872,110085.450025,4.023465199,14804791,2.640317,14804790,11.41231948,14804791,2.586298,14804790,11.46633881,0.015830
15060045,15315299,(17#)59/2,15060047,72792.973,15060045,308252.184,15315281,2.656113,15060045,11.18219804,15187136,111737.150718,4.023440377,15060047,2.640474,15060045,11.19785399,15060047,2.586919,15060045,11.25140877,0.015656
15315300,15570554,(17#)30,15315347,73876.614,15315300,307444.489,15570553,2.656097,15315300,10.98933202,15442400,113385.687547,4.023414898,15315347,2.640626,15315300,11.00481954,15315347,2.587521,15315300,11.05792413,0.015487
15570555,15825809,(17#)61/2,15570559,74957.851,15570555,317230.144,15825787,2.656080,15570555,11.17552253,15697663,115031.121654,4.023388834,15570559,2.640773,15570555,11.19084665,15570559,2.588104,15570555,11.24351476,0.015324
15825810,16081064,(17#)31,15825814,76037.288,15825810,327344.680,16081027,2.656065,15825810,11.36813472,15952926,116673.626381,4.023366168,15825871,2.640915,15825810,11.38330023,15825871,2.588670,15825810,11.43554495,0.015165
16081065,16336319,(17#)63/2,16081066,77114.748,16231215,324831.879,16336301,2.656049,16231215,11.03270054,16208190,118313.147674,4.023342998,16081111,2.641053,16231215,11.04762346,16081111,2.589219,16231215,11.09922122,0.015011
16336320,16591574,(17#)32,16336322,78190.306,16546530,338746.332,16591571,2.656034,16546530,11.31222057,16463452,119949.678784,4.023317323,16336343,2.641187,16546530,11.32696229,16336343,2.589752,16546530,11.37807729,0.014862
16591575,16846829,(17#)65/2,16591591,79264.026,16831815,337413.046,16846811,2.656019,16831815,11.09951430,16718715,121583.477813,4.023296046,16591591,2.641317,16831815,11.11409739,16591591,2.590270,16831815,11.16479018,0.014716
16846830,17102084,(17#)33,16846838,80335.823,16846830,334313.915,17102077,2.656004,16846830,10.98894081,16973977,123214.389659,4.023272265,16846853,2.641444,16846830,11.00351568,16846853,2.590773,16846830,11.05418662,0.014575
17102085,17357339,(17#)67/2,17102086,81405.797,17160990,345501.636,17357339,2.655989,17160990,11.17355234,17229239,124842.574289,4.023249667,17102159,2.641567,17160990,11.18795836,17102159,2.591262,17160990,11.23818028,0.014437
17357340,17612594,(17#)34,17357342,82474.019,17402385,347249.735,17612593,2.655975,17402385,11.09289016,17484501,126468.066338,4.023227792,17357359,2.641686,17402385,11.10717020,17357359,2.591737,17402385,11.15705743,0.014303
17612595,17867849,(17#)69/2,17612597,83540.473,17612595,364198.825,17867827,2.655961,17612595,11.51203424,17739763,128090.985102,4.023208897,17612597,2.641802,17612595,11.52620715,17612597,2.592199,17612595,11.57580992,0.014173
17867850,18123104,(17#)35,17867854,84605.228,17867850,352073.273,18123097,2.655947,17867850,10.98870166,17995024,129711.098857,4.023184325,17867881,2.641915,17867850,11.00274754,17867881,2.592649,17867850,11.05201335,0.014046
18123105,18378359,(17#)71/2,18123113,85668.277,18123105,361661.692,18378337,2.655933,18123105,11.14789999,18250286,131328.824768,4.023165747,18123113,2.642025,18123105,11.16182211,18123113,2.593087,18123105,11.21075988,0.013922
18378360,18633614,(17#)36,18378362,86729.634,18543525,361088.283,18633599,2.655920,18378360,10.98858778,18505547,132943.903829,4.023143829,18378379,2.642132,18378360,11.00238927,18378379,2.593513,18378360,11.05100757,0.013801
18633615,18888869,(17#)73/2,18633617,87789.355,18633615,370463.337,18888851,2.655907,18633615,11.14330023,18760808,134556.575666,4.023124649,18633617,2.642236,18633615,11.15698411,18633617,2.593929,18633615,11.20529119,0.013684
18888870,19144124,(17#)37,18888871,88847.466,18888870,380282.738,19144117,2.655894,18888870,11.30243394,19016069,136166.762436,4.023104640,18888871,2.642337,18888870,11.31600308,18888871,2.594334,18888870,11.36400687,0.013569
19144125,19399379,(17#)75/2,19144127,89903.996,19144125,374113.973,19399379,2.655881,19144125,10.98842351,19271329,137774.481049,4.023083226,19144127,2.642436,19144125,11.00188071,19144127,2.594728,19144125,11.04958887,0.013457
19399380,19654634,(19#)2,19399411,90959.075,19399380,400766.957,19654597,2.655868,19399380,11.63474511,19526590,139379.998503,4.023067072,19399411,2.642533,19399380,11.64809305,19399411,2.595113,19399380,11.69551293,0.013348
19654635,19909889,(17#)77/2,19654637,92012.374,19684665,398702.626,19909867,2.655856,19684665,11.42692104,19781850,140982.972385,4.023045203,19654637,2.642627,19684665,11.44014992,19654637,2.595488,19684665,11.48725599,0.013241
19909890,20165144,(17#)39,19909898,93064.309,20030010,396525.596,20165143,2.655843,20030010,11.19172844,20037111,142583.785006,4.023027622,19909913,2.642718,20030010,11.20481733,19909913,2.595854,20030010,11.25155488,0.013137
20165145,20420399,(17#)79/2,20165149,94114.688,20165145,396714.403,20420377,2.655831,20165145,11.13091974,20292371,144182.302525,4.023009483,20165149,2.642808,20165145,11.14395504,20165149,2.596211,20165145,11.19055165,0.013035
20420400,20675654,(17#)40,20420404,95163.638,20420400,395991.329,20675653,2.655819,20420400,10.98816551,20547631,145778.580028,4.022991415,20420443,2.642895,20420400,11.00110135,20420443,2.596560,20420400,11.04743659,0.012936
20675655,20930909,(17#)81/2,20675663,96211.115,20825805,405578.831,20930909,2.655807,20825805,11.06091644,20802891,147372.590021,4.022971795,20675663,2.642981,20825805,11.07369888,20675663,2.596901,20825805,11.11963156,0.012839
20930910,21186164,(17#)41,20930948,97257.305,21111090,416333.483,21186149,2.655796,20930910,11.26981269,21058150,148964.574529,4.022956351,20930957,2.643064,20930910,11.28255625,20930957,2.597233,20930910,11.32838699,0.012744
21186165,21441419,(17#)83/2,21186166,98301.783,21411390,419483.426,21441383,2.655784,21411390,11.16389333,21313410,150554.281735,4.022937402,21186169,2.643145,21411390,11.17646355,21186169,2.597558,21411390,11.22184050,0.012651
21441420,21696674,(17#)42,21441421,99345.020,21637770,419441.243,21696629,2.655773,21637770,11.05975241,21568669,152141.977166,4.022921299,21441421,2.643225,21637770,11.07224341,21441421,2.597875,21637770,11.11741324,0.012560
21696675,21951929,(17#)85/2,21696707,100387.022,21696675,417717.127,21951929,2.655762,21696675,10.98792508,21823929,153727.483792,4.022902563,21696707,2.643302,21696675,11.00039571,21696707,2.598186,21696675,11.04551233,0.012471
21951930,22207184,(17#)43,21951931,101427.418,21951930,432338.845,22207153,2.655751,21951930,11.25587597,22079188,155310.994498,4.022885545,21951931,2.643378,21951930,11.26825948,21951931,2.598489,21951930,11.31314869,0.012384
22207185,22462439,(17#)87/2,22207189,102466.617,22207185,442158.777,22462411,2.655740,22207185,11.39479014,22334447,156892.554734,4.022870634,22207189,2.643453,22207185,11.40708837,22207189,2.598786,22207185,11.45175519,0.012298
22462440,22717694,(17#)44,22462459,103504.549,22537515,434345.283,22717687,2.655729,22537515,11.04863189,22589706,158472.069160,4.022854662,22462459,2.643525,22537515,11.06082237,22462459,2.599076,22537515,11.10520861,0.012215
22717695,22972949,(17#)89/2,22717703,104541.076,22717695,439995.636,22972931,2.655719,22717695,11.11403984,22844965,160049.530077,4.022836824,22717703,2.643596,22717695,11.12617275,22717703,2.599360,22717695,11.17040927,0.012133
22972950,23228204,(17#)45,22972951,105576.337,23130030,443741.964,23228143,2.655708,23130030,11.03224811,23100224,161625.196095,4.022822967,22972951,2.643666,23130030,11.04425236,22972951,2.599638,23130030,11.08815474,0.012053
23228205,23483459,(17#)91/2,23228237,106610.486,23393370,454462.025,23483459,2.655698,23393370,11.18650014,23355483,163198.742504,4.022804361,23228237,2.643734,23393370,11.19842440,23228237,2.599909,23393370,11.24211936,0.011974
23483460,23738714,(17#)46,23483464,107643.183,23483460,469226.688,23738711,2.655688,23483460,11.51083369,23610742,164770.651355,4.022792309,23483489,2.643801,23483460,11.52273096,23483489,2.600176,23483460,11.56635599,0.011897
23738715,23993969,(17#)93/2,23738717,108674.678,23738715,467781.347,23993911,2.655678,23738715,11.36645350,23866001,166340.397082,4.022773343,23738717,2.643866,23738715,11.37827531,23738717,2.600436,23738715,11.42170503,0.011822
23993970,24249224,(17#)47,23993974,109705.017,23993970,466617.892,24249217,2.655668,23993970,11.23169731,24121259,167908.512628,4.022759876,23994007,2.643930,23993970,11.24344512,23994007,2.600691,23993970,11.28668358,0.011748
24249225,24504479,(19#)5/2,24249229,110734.126,24249225,487857.556,24504479,2.655658,24249225,11.63381159,24376518,169474.791332,4.022746288,24249229,2.643992,24249225,11.64548683,24249229,2.600941,24249225,11.68853795,0.011675
24504480,24759734,(17#)48,24504503,111762.132,24534510,473380.365,24759733,2.655648,24534510,11.17266909,24631776,171039.061345,4.022728042,24504503,2.644054,24534510,11.18426486,24504503,2.601186,24534510,11.22711111,0.011604
24759735,25014989,(17#)97/2,24759737,112788.803,24819795,484136.850,25014989,2.655638,24819795,11.31055701,24887035,172601.804031,4.022715971,24759737,2.644114,24819795,11.32207498,24759737,2.601426,24819795,11.36472097,0.011534
25014990,25270244,(17#)49,25014991,113814.395,25210185,474905.845,25270243,2.655629,25014990,10.98736783,25142293,174162.638675,4.022700615,25014991,2.644173,25014990,10.99883350,25014991,2.601661,25014990,11.04134506,0.011466
25270245,25525499,(17#)99/2,25270253,114838.872,25390365,481776.843,25525477,2.655619,25390365,11.03188334,25397551,175721.812007,4.022687241,25270253,2.644230,25390365,11.04325052,25270253,2.601892,25390365,11.08550926,0.011398
25525500,25780754,(17#)50,25525502,115862.173,25741485,493843.355,25780709,2.655610,25741485,11.17191670,25652810,177279.165578,4.022671744,25525529,2.644287,25741485,11.18319412,25525529,2.602118,25741485,11.22522296,0.011332
25780755,26036009,(17#)101/2,25780756,116884.375,25780755,491246.896,26036009,2.655601,25780755,11.09823335,25908068,178834.918230,4.022658654,25780763,2.644343,25780755,11.10950087,25780763,2.602339,25780755,11.15150438,0.011268
26036010,26291264,(17#)51,26036018,117905.483,26246220,513796.799,26291263,2.655592,26246220,11.42574589,26163326,180388.911894,4.022643948,26036039,2.644397,26246220,11.43689814,26036039,2.602556,26246220,11.47860716,0.011204
26291265,26546519,(17#)103/2,26291267,118925.446,26531505,512218.446,26546491,2.655583,26531505,11.28243356,26418584,181941.334419,4.022631401,26291267,2.644450,26531505,11.29351700,26291267,2.602769,26531505,11.33505058,0.011141
26546520,26801774,(17#)52,26546521,119944.356,26546520,499061.411,26801767,2.655574,26546520,10.98713805,26673842,183491.992186,4.022616306,26546521,2.644503,26546520,10.99821790,26546521,2.602978,26546520,11.03974236,0.011080
26801775,27057029,(17#)105/2,26801783,120962.227,26816790,510948.678,27057011,2.655565,26816790,11.14867405,26929100,185041.110565,4.022603234,26801783,2.644554,26816790,11.15969001,26801783,2.603184,26816790,11.20105188,0.011019
27057030,27312284,(17#)53,27057034,121979.006,27057030,517475.106,27312283,2.655556,27057030,11.20249741,27184357,186588.637126,4.022590610,27057049,2.644605,27057030,11.21345757,27057049,2.603385,27057030,11.25467762,0.010960
27312285,27567539,(17#)107/2,27312286,122994.734,27312285,516621.991,27567511,2.655548,27312285,11.09166707,27439615,188134.585413,4.022578336,27312301,2.644655,27312285,11.10256892,27312301,2.603582,27312285,11.14364104,0.010902
27567540,27822794,(17#)54,27567542,124009.443,27672645,519307.742,27822793,2.655539,27672645,11.02099384,27694873,189678.785687,4.022562454,27567559,2.644703,27672645,11.03181505,27567559,2.603776,27672645,11.07268296,0.010845
27822795,28078049,(17#)109/2,27822799,125023.122,27822795,525045.944,28078031,2.655531,27822795,11.08963953,27950131,191221.749504,4.022553449,27822799,2.644751,27822795,11.10042771,27822799,2.603967,27822795,11.14121210,0.010788
