FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
2222220,2237234,(13#)74,2222228,13738.216,2222220,55176.537,2237219,2.658306,2222220,10.60563349,2229714,21010.686292,4.026785711,2224582,2.569319,2222220,10.60931560,2222239,2.454723,2222220,10.81646168,0.089101
2237235,2252249,(13#)149/2,2237252,13818.352,2238390,55885.622,2252233,2.658297,2238390,10.67491363,2244729,21132.453693,4.026726851,2238232,2.569595,2238390,10.67799791,2237267,2.455353,2238390,10.85766374,0.088746
2252250,2267264,(13#)75,2252251,13898.262,2258025,55712.437,2267263,2.658288,2258025,10.56190649,2259745,21254.415919,4.026725145,2254247,2.569958,2258025,10.56638943,2252251,2.455974,2258025,10.73062017,0.088396
2267265,2282279,(13#)151/2,2267266,13978.227,2277660,55563.253,2282257,2.658280,2277660,10.45517626,2274760,21376.206087,4.026710232,2270551,2.570316,2277660,10.46025006,2267281,2.456589,2277660,10.64558115,0.088049
2282280,2297294,(13#)76,2282281,14058.101,2282280,58121.416,2297291,2.658271,2282280,10.91742164,2289775,21497.980174,4.026711393,2284916,2.570637,2282280,10.92102871,2282281,2.457196,2282280,11.12668763,0.087707
2297295,2312309,(17#)9/2,2297297,14137.927,2297295,58884.183,2312293,2.658263,2297295,10.99825627,2304790,21619.522132,4.026687991,2297732,2.570960,2297295,11.00175837,2297297,2.457795,2297295,11.22161081,0.087369
2312310,2327324,(13#)77,2312311,14217.676,2312310,55515.186,2327323,2.658254,2312310,10.31083268,2319805,21740.918919,4.026656495,2322757,2.571484,2312310,10.31437365,2312311,2.458387,2312310,10.51720095,0.087035
2327325,2342339,(13#)155/2,2327326,14297.378,2327325,57751.186,2342309,2.658246,2327325,10.66634505,2334820,21862.583247,4.026692749,2333041,2.571679,2327325,10.66988909,2327341,2.458973,2327325,10.87198088,0.086704
2342340,2357354,(13#)78,2342348,14377.052,2342340,56136.902,2357353,2.658238,2342340,10.31076786,2349835,21983.690285,4.026644456,2347067,2.571969,2342340,10.31430502,2342357,2.459550,2342340,10.51571903,0.086378
2357355,2372369,(13#)157/2,2357357,14456.557,2357355,56811.536,2372369,2.658230,2357355,10.37725674,2364850,22104.919499,4.026636767,2357506,2.572232,2357355,10.38068904,2357357,2.460121,2357355,10.58151179,0.086055
2372370,2387384,(13#)79,2372371,14536.049,2372370,57494.728,2387383,2.658221,2372370,10.44460949,2379865,22225.893858,4.026600546,2374081,2.572543,2372370,10.44807414,2372371,2.460684,2372370,10.64817636,0.085736
2387385,2402399,(13#)159/2,2387386,14615.495,2387385,58186.550,2402383,2.658213,2387385,10.51284276,2394880,22347.133571,4.026629760,2387732,2.572883,2387385,10.51631360,2387393,2.461242,2387385,10.71572947,0.085421
2402400,2417414,(13#)80,2402401,14694.854,2415105,57803.429,2417399,2.658205,2415105,10.33999007,2409895,22467.894921,4.026589949,2405036,2.573160,2415105,10.34442611,2402401,2.461792,2415105,10.52593694,0.085109
2417415,2432429,(13#)161/2,2417419,14774.180,2417415,60433.804,2432429,2.658197,2417415,10.80159164,2424910,22588.741771,4.026582708,2419777,2.573455,2417415,10.80492700,2417419,2.462336,2417415,10.98397297,0.084801
2432430,2447444,(13#)81,2432447,14853.496,2434740,58710.817,2447437,2.658189,2434740,10.42908697,2439925,22709.634542,4.026600221,2434142,2.573738,2434740,10.43395925,2432447,2.462875,2434740,10.61437263,0.084496
2447445,2462459,(13#)163/2,2447446,14932.610,2447445,58667.227,2462443,2.658182,2447445,10.37458950,2454941,22830.121037,4.026562303,2451446,2.574094,2447445,10.37798322,2447446,2.463407,2447445,10.57483174,0.084195
2462460,2477474,(13#)82,2462462,15011.741,2462460,60116.804,2477471,2.658174,2462460,10.57489055,2469956,22950.695805,4.026556539,2466746,2.574369,2462460,10.57828864,2462479,2.463931,2462460,10.77449007,0.083896
2477475,2492489,(13#)165/2,2477494,15090.895,2477475,58922.400,2492461,2.658166,2477475,10.31048807,2484971,23071.102647,4.026537545,2479396,2.574627,2477475,10.31387801,2477521,2.464452,2477475,10.50945211,0.083601
2492490,2507504,(13#)83,2492494,15169.821,2492490,59961.974,2507489,2.658158,2492490,10.43774779,2499986,23191.489421,4.026531082,2494201,2.574889,2492490,10.44106482,2492509,2.464964,2492490,10.63608327,0.083310
2507505,2522519,(13#)167/2,2507522,15248.835,2507505,59899.621,2522503,2.658151,2507505,10.37291583,2515001,23311.690093,4.026508183,2508347,2.575197,2507505,10.37624278,2507522,2.465472,2507505,10.57062974,0.083021
2522520,2537534,(13#)84,2522522,15327.643,2523675,60876.514,2537527,2.658143,2523675,10.48368037,2530016,23432.007126,4.026520910,2527522,2.575530,2523675,10.48652583,2522543,2.465973,2523675,10.63901206,0.082736
2537535,2552549,(13#)169/2,2537537,15406.459,2545620,60714.045,2552531,2.658136,2545620,10.37774147,2545031,23551.800592,4.026459309,2541886,2.575790,2545620,10.38103511,2537537,2.466468,2545620,10.55717788,0.082454
2552550,2567564,(17#)5,2552558,15485.272,2552550,64492.416,2567557,2.658128,2552550,10.99769622,2560046,23672.068563,4.026494118,2552987,2.575970,2552550,11.00092287,2552581,2.466960,2552550,11.20621361,0.082174
2567565,2582579,(13#)171/2,2567569,15563.950,2567565,64343.407,2582551,2.658121,2567565,10.91680009,2575061,23791.895522,4.026468739,2568407,2.576282,2567565,10.92006112,2567569,2.467444,2567565,11.11115618,0.081898
2582580,2597594,(13#)86,2582581,15642.589,2582580,62565.380,2597591,2.658113,2582580,10.56175258,2590076,23911.868069,4.026482807,2586581,2.576571,2582580,10.56502173,2582581,2.467923,2582580,10.75645788,0.081625
2597595,2612609,(13#)173/2,2597603,15721.223,2611455,63841.755,2612549,2.658106,2611455,10.67411780,2605091,24031.314890,4.026423238,2599516,2.576804,2611455,10.67801920,2597603,2.468397,2611455,10.84188424,0.081354
2612610,2627624,(13#)87,2612612,15799.756,2612610,63973.699,2627617,2.658099,2612610,10.69208555,2620106,24151.351658,4.026476935,2615531,2.577086,2612610,10.69525423,2612647,2.468867,2612610,10.88538459,0.081085
2627625,2642639,(13#)175/2,2627627,15878.216,2627625,61995.167,2642639,2.658091,2627625,10.31019711,2635121,24270.704419,4.026430747,2629897,2.577325,2627625,10.31339540,2627627,2.469330,2627625,10.50317316,0.080821
2642640,2657654,(13#)88,2642644,15956.679,2645370,63383.914,2657651,2.658084,2645370,10.47997845,2650136,24389.916408,4.026375993,2642987,2.577551,2645370,10.48781130,2642693,2.469790,2645370,10.63611694,0.080558
2657655,2672669,(13#)177/2,2657657,16035.017,2657655,63705.413,2672639,2.658077,2657655,10.49102074,2665151,24509.768447,4.026440707,2660291,2.577865,2657655,10.49423047,2657657,2.470243,2657655,10.68287386,0.080299
2672670,2687684,(13#)89,2672671,16113.329,2672670,63635.816,2687677,2.658070,2672670,10.42862055,2680166,24628.734358,4.026373586,2672821,2.578038,2672670,10.43170425,2672671,2.470691,2672670,10.61992086,0.080042
2687685,2702699,(13#)179/2,2687723,16191.785,2687685,63575.222,2702681,2.658063,2687685,10.36833505,2695182,24748.143721,4.026392874,2689957,2.578323,2687685,10.37147073,2687723,2.471137,2687685,10.55908833,0.079787
2702700,2717714,(13#)90,2702701,16269.801,2709630,65213.547,2717713,2.658056,2709630,10.56097842,2710197,24867.165118,4.026362526,2703047,2.578540,2709630,10.56459363,2702701,2.471575,2709630,10.71539164,0.079536
2717715,2732729,(13#)181/2,2717731,16348.033,2717715,64184.801,2732701,2.658049,2717715,10.36762930,2725212,24986.160082,4.026341527,2722156,2.578874,2717715,10.37078159,2717731,2.472010,2717715,10.55730511,0.079287
2732730,2747744,(13#)91,2732734,16426.083,2732730,64133.007,2747713,2.658042,2732730,10.31000447,2740227,25105.523385,4.026392771,2735806,2.579062,2732730,10.31314349,2732749,2.472440,2732730,10.49914969,0.079040
2747745,2762759,(13#)183/2,2747746,16504.115,2747745,65529.701,2762759,2.658035,2747745,10.48472303,2755242,25224.093993,4.026329927,2750171,2.579285,2747745,10.48779646,2747749,2.472865,2747745,10.67334308,0.078796
2762760,2777774,(13#)92,2762761,16582.097,2762760,67824.858,2777771,2.658028,2762760,10.80090092,2770257,25342.906674,4.026319060,2764757,2.579528,2762760,10.80399210,2762761,2.473286,2762760,10.96994152,0.078554
2777775,2792789,(13#)185/2,2777813,16660.230,2777775,66904.487,2792773,2.658022,2777775,10.60449365,2785272,25461.821496,4.026337044,2781061,2.579772,2777775,10.60759040,2777813,2.473703,2777775,10.79207864,0.078314
2792790,2807804,(13#)93,2792792,16737.980,2792790,67603.437,2807789,2.658015,2792790,10.66541189,2800287,25580.266996,4.026293527,2795866,2.579994,2792790,10.66850075,2792809,2.474115,2792790,10.85246781,0.078077
2807805,2822819,(17#)11/2,2807806,16815.776,2807805,70030.613,2822819,2.658008,2807805,10.99719679,2815302,25699.055620,4.026316554,2808361,2.580201,2807805,11.00019062,2807821,2.474523,2807805,11.19332938,0.077842
2822820,2837834,(13#)94,2822822,16893.567,2822820,67422.970,2837803,2.658001,2822820,10.53895356,2830317,25817.481849,4.026295056,2823662,2.580419,2822820,10.54198879,2822851,2.474927,2822820,10.72502486,0.077609
2837835,2852849,(13#)189/2,2837839,16971.299,2847075,67376.838,2852849,2.657995,2847075,10.45405660,2845332,25935.764519,4.026263662,2842276,2.580713,2847075,10.45850143,2837839,2.475326,2847075,10.62765266,0.077379
2852850,2867864,(13#)95,2852854,17048.994,2852850,70479.226,2867861,2.657988,2852850,10.91625293,2860347,26054.137413,4.026258521,2857136,2.580934,2852850,10.91929177,2852873,2.475722,2852850,11.09841433,0.077151
2867865,2882879,(13#)191/2,2867867,17126.604,2867865,67220.414,2882863,2.657982,2867865,10.36431793,2875362,26172.641514,4.026285378,2869136,2.581159,2867865,10.36726325,2867867,2.476113,2867865,10.54891922,0.076925
2882880,2897894,(13#)96,2882897,17204.263,2882880,67169.379,2897893,2.657975,2882880,10.30974340,2890377,26290.906223,4.026286955,2892172,2.581428,2882880,10.31272368,2882897,2.476501,2882880,10.49386407,0.076701
2897895,2912909,(13#)193/2,2897897,17281.718,2905980,68021.226,2912893,2.657969,2905980,10.36861723,2905392,26408.588689,4.026211483,2901181,2.581544,2905980,10.37153254,2897897,2.476884,2897895,10.54734048,0.076480
2912910,2927924,(13#)97,2912929,17359.287,2912910,68487.674,2927917,2.657962,2912910,10.41821626,2920407,26526.878954,4.026240480,2917637,2.581776,2912910,10.42120595,2912929,2.477264,2912910,10.60138952,0.076260
2927925,2942939,(13#)195/2,2927941,17436.704,2927925,68076.387,2942909,2.657956,2927925,10.30966823,2935422,26644.716386,4.026212116,2930287,2.581960,2927925,10.31253821,2927941,2.477640,2927925,10.49237457,0.076042
2942940,2957954,(13#)98,2942959,17514.103,2942940,68378.367,2957947,2.657949,2942940,10.30964334,2950437,26762.548976,4.026194579,2943937,2.582227,2942940,10.31256905,2942959,2.478012,2942940,10.49188708,0.075826
2957955,2972969,(13#)197/2,2957963,17591.381,2957955,69032.315,2972969,2.657943,2957955,10.36248852,2965452,26880.599387,4.026220891,2958302,2.582412,2957955,10.36542811,2957963,2.478380,2957955,10.54427410,0.075613
2972970,2987984,(13#)99,2972971,17668.631,2984520,71656.392,2987983,2.657937,2984520,10.67344279,2980468,26998.127981,4.026180162,2977972,2.582647,2984520,10.67756061,2972971,2.478745,2984520,10.82967852,0.075401
2987985,3002999,(13#)199/2,2987989,17745.884,2987985,69634.763,3002981,2.657931,2987985,10.36190275,2995483,27116.063646,4.026211111,2990347,2.582784,2987985,10.36483997,2987989,2.479106,2987985,10.54278472,0.075192
3003000,3018014,(13#)100,3003002,17823.075,3003000,69584.293,3018013,2.657924,3003000,10.30954559,3010498,27233.347497,4.026156230,3004271,2.582980,3003000,10.31241731,3003017,2.479464,3003000,10.48998199,0.074984
3018015,3033029,(13#)201/2,3018019,17900.215,3028410,71271.633,3033011,2.657918,3028410,10.48277399,3025513,27350.924358,4.026155714,3025096,2.583265,3028410,10.48718934,3018019,2.479818,3018015,10.64812455,0.074778
3033030,3048044,(13#)101,3033053,17977.407,3043425,71203.394,3048043,2.657912,3043425,10.42798092,3040528,27468.377343,4.026147596,3038032,2.583449,3043425,10.43226235,3033053,2.480170,3043425,10.59749276,0.074574
3048045,3063059,(13#)203/2,3048047,18054.346,3048045,73097.370,3063059,2.657906,3048045,10.69130618,3055543,27585.736084,4.026136261,3048691,2.583574,3048045,10.69419954,3048047,2.480516,3048045,10.87018329,0.074372
3063060,3078074,(17#)6,3063068,18131.401,3063060,75506.378,3078073,2.657900,3063060,10.99674671,3070558,27703.284492,4.026162876,3063497,2.583745,3063060,10.99954682,3063083,2.480861,3063060,11.18237025,0.074171
3078075,3093089,(13#)205/2,3078098,18208.419,3078075,72910.238,3093071,2.657894,3078075,10.57377076,3085573,27820.501971,4.026151563,3081502,2.584010,3078075,10.57660715,3078109,2.481202,3078075,10.75204014,0.073972
3093090,3108104,(13#)103,3093094,18285.229,3093090,72094.407,3108103,2.657888,3093090,10.41147647,3100588,27937.210265,4.026077260,3098092,2.584204,3093090,10.41432374,3093113,2.481539,3093090,10.58932413,0.073775
3108105,3123119,(13#)207/2,3108109,18362.079,3108105,75101.180,3123091,2.657882,3108105,10.80030273,3115603,28054.573210,4.026107639,3108751,2.584339,3108105,10.80315350,3108109,2.481873,3108105,10.95872425,0.073581
3123120,3138134,(13#)104,3123137,18438.961,3123120,71987.246,3138131,2.657876,3123120,10.30935662,3130618,28171.696619,4.026113374,3127757,2.584553,3123120,10.31211513,3123137,2.482204,3123120,10.48637223,0.073387
3138135,3153149,(13#)209/2,3138137,18515.654,3138135,76538.942,3153149,2.657870,3138135,10.91576497,3145633,28288.606017,4.026098447,3140407,2.584721,3138135,10.91855343,3138137,2.482532,3138135,11.08775120,0.073195
3153150,3168164,(13#)105,3153158,18592.421,3161235,74517.857,3168119,2.657864,3161235,10.56021253,3160648,28405.492173,4.026090121,3153497,2.584885,3161235,10.56294506,3153169,2.482857,3161235,10.70418505,0.073005
3168165,3183179,(13#)211/2,3168167,18669.058,3182025,73639.570,3183179,2.657858,3182025,10.37664789,3175663,28522.223399,4.026069685,3171737,2.585106,3182025,10.38006703,3168167,2.483178,3182025,10.54321753,0.072817
3183180,3198194,(13#)106,3183188,18745.746,3183180,74619.397,3198191,2.657852,3183180,10.51140769,3190678,28638.937186,4.026056572,3183331,2.585230,3183180,10.51409796,3183197,2.483497,3183180,10.68680305,0.072630
3198195,3213209,(13#)213/2,3198197,18822.282,3198195,74548.213,3213163,2.657847,3198195,10.45865200,3205693,28755.703903,4.026060444,3200621,2.585438,3198195,10.46139412,3198197,2.483813,3198195,10.63365120,0.072445
3213210,3228224,(13#)107,3213233,18898.935,3213210,74484.626,3228223,2.657841,3213210,10.40740341,3220708,28872.303378,4.026050331,3215207,2.585634,3213210,10.41016171,3213233,2.484126,3213210,10.58200983,0.072261
3228225,3243239,(13#)215/2,3228227,18975.330,3228225,75887.264,3243239,2.657835,3228225,10.56064191,3235723,28988.694762,4.026020749,3233227,2.585824,3228225,10.56340651,3228227,2.484435,3228225,10.73485902,0.072079
3243240,3258254,(13#)108,3243242,19051.800,3243240,74378.781,3258247,2.657830,3243240,10.30917579,3250738,29105.445734,4.026050324,3246317,2.585975,3243240,10.31193699,3243271,2.484743,3243240,10.48300688,0.071898
3258255,3273269,(13#)217/2,3258256,19128.291,3258255,77251.989,3273269,2.657824,3258255,10.66464178,3265753,29221.636528,4.026011597,3262177,2.586170,3258255,10.66733668,3258293,2.485047,3258255,10.83807051,0.071719
3273270,3288284,(13#)109,3273274,19204.595,3273270,75675.642,3288269,2.657818,3273270,10.40547889,3280768,29338.064290,4.026014775,3273617,2.586296,3273270,10.40819387,3273287,2.485348,3273270,10.57854795,0.071542
3288285,3303299,(13#)219/2,3288286,19280.908,3288285,76332.924,3303281,2.657813,3288285,10.45430876,3295783,29454.221604,4.025989928,3297367,2.586562,3288285,10.45703160,3288317,2.485647,3288285,10.62700170,0.071366
3303300,3318314,(13#)110,3303308,19357.240,3303300,75570.425,3318307,2.657807,3303300,10.30908822,3310798,29570.595275,4.026003597,3304661,2.586659,3303300,10.31180526,3303319,2.485943,3303300,10.48140818,0.071191
3318315,3333329,(17#)13/2,3318319,19433.439,3318315,80925.753,3333313,2.657802,3318315,10.99633771,3325814,29686.832434,4.026007371,3322237,2.586847,3318315,10.99896783,3318319,2.486236,3318315,11.17292155,0.071018
3333330,3348344,(13#)111,3333331,19509.624,3333330,78341.392,3348307,2.657796,3333330,10.60358935,3340829,29802.679454,4.025967162,3342622,2.587079,3333330,10.60626188,3333331,2.486526,3333330,10.77517251,0.070846
3348345,3363359,(13#)223/2,3348349,19585.797,3357585,79350.290,3363343,2.657790,3357585,10.67285814,3355844,29918.831898,4.025977022,3351631,2.587166,3357585,10.67690654,3348349,2.486814,3357585,10.81993541,0.070676
3363360,3378374,(13#)112,3363364,19661.936,3377220,77158.661,3378373,2.657785,3377220,10.32574548,3370859,30034.555330,4.025937877,3365281,2.587387,3377220,10.32903864,3363389,2.487100,3377220,10.48903730,0.070507
3378375,3393389,(13#)225/2,3378377,19737.976,3378375,77056.208,3393373,2.657780,3378375,10.30898128,3385874,30150.928398,4.025994187,3378526,2.587508,3378375,10.31157561,3378377,2.487383,3378375,10.47948309,0.070340
3393390,3408404,(13#)113,3393394,19814.031,3393390,78049.775,3408389,2.657774,3393390,10.40183382,3400889,30266.413418,4.025940303,3395101,2.587643,3393390,10.40446428,3393409,2.487663,3393390,10.57198102,0.070173
3408405,3423419,(13#)227/2,3408407,19890.000,3416490,78897.688,3423419,2.657769,3416490,10.45316826,3415904,30381.858633,4.025890045,3417047,2.587870,3416490,10.45574037,3408407,2.487941,3416490,10.61549690,0.070009
3423420,3438434,(13#)114,3423428,19966.004,3423420,82530.802,3438419,2.657763,3423420,10.91532538,3430919,30498.229250,4.025970487,3424781,2.587946,3423420,10.91796861,3423457,2.488217,3423420,11.07868191,0.069845
3438435,3453449,(13#)229/2,3438439,20041.870,3438435,78586.600,3453409,2.657758,3438435,10.35431131,3445934,30613.347235,4.025893727,3442072,2.588129,3438435,10.35684364,3438439,2.488489,3438435,10.52341219,0.069683
3453450,3468464,(13#)115,3453451,20117.723,3453450,82277.878,3468463,2.657753,3453450,10.79977602,3460949,30729.360932,4.025943016,3462896,2.588349,3453450,10.80236423,3453451,2.488760,3453450,10.94953378,0.069522
3468465,3483479,(13#)231/2,3468481,20193.627,3468465,78833.822,3483463,2.657748,3468465,10.30885657,3475964,30844.594092,4.025898051,3474676,2.588460,3468465,10.31146059,3468481,2.489028,3468465,10.47727406,0.069362
3483480,3498494,(13#)116,3483481,20269.340,3483480,82060.281,3498493,2.657742,3483480,10.69064479,3490979,30960.083084,4.025894708,3487921,2.588589,3483480,10.69325204,3483481,2.489294,3483480,10.85847673,0.069204
3498495,3513509,(13#)233/2,3498503,20345.123,3498495,79768.922,3513491,2.657737,3498495,10.35344261,3505994,31075.775322,4.025925527,3502286,2.588736,3498495,10.35604891,3498503,2.489557,3498495,10.52118774,0.069047
3513510,3528524,(13#)117,3513511,20420.796,3527160,81306.388,3528521,2.657732,3527160,10.47856878,3521009,31190.499049,4.025839005,3514066,2.588853,3527160,10.48107584,3513511,2.489818,3527160,10.61553592,0.068891
3528525,3543539,(13#)235/2,3528526,20496.476,3528525,81793.863,3543523,2.657727,3528525,10.53785931,3536024,31306.222919,4.025889525,3529367,2.589063,3528525,10.54042485,3528533,2.490078,3528525,10.70494284,0.068736
3543540,3558554,(13#)118,3543556,20572.192,3543540,81719.811,3558553,2.657722,3543540,10.48961064,3551039,31421.232680,4.025855803,3548696,2.589223,3543540,10.49218152,3543569,2.490335,3543540,10.65636731,0.068582
3558555,3573569,(13#)237/2,3558556,20647.706,3558555,81652.591,3573529,2.657716,3558555,10.44261502,3566054,31536.323745,4.025840385,3559201,2.589328,3558555,10.44518837,3558587,2.490589,3558555,10.60904747,0.068430
3573570,3588584,(17#)7,3573574,20723.260,3573570,86293.942,3588527,2.657711,3573570,10.99596328,3581069,31651.673607,4.025865505,3576932,2.589483,3573570,10.99844937,3573599,2.490841,3573570,11.16468116,0.068279
3588585,3603599,(13#)239/2,3588586,20798.757,3588585,81537.775,3603583,2.657706,3588585,10.35219242,3596084,31766.830976,4.025873447,3595666,2.589663,3588585,10.35471419,3588589,2.491091,3588585,10.51798406,0.068129
3603600,3618614,(13#)120,3603608,20874.300,3612840,83658.582,3618583,2.657701,3612840,10.55956272,3611099,31881.366795,4.025810341,3610966,2.589798,3612840,10.56345832,3603619,2.491339,3612840,10.69559594,0.067980
3618615,3633629,(13#)241/2,3618631,20949.729,3632475,82524.436,3633583,2.657696,3632475,10.36754503,3626114,31996.413423,4.025819391,3619261,2.589902,3632475,10.37068004,3618631,2.491585,3632475,10.52685793,0.067833
3633630,3648644,(13#)121,3633647,21025.130,3633630,82078.194,3648643,2.657691,3633630,10.30863711,3641129,32111.447374,4.025834015,3634901,2.590036,3633630,10.31109147,3633647,2.491829,3633630,10.47348624,0.067686
3648645,3663659,(13#)243/2,3648647,21100.413,3652110,83387.645,3663659,2.657686,3652110,10.42710307,3656144,32226.155916,4.025815102,3649487,2.590202,3652110,10.43087701,3648647,2.492071,3652110,10.58610949,0.067541
3663660,3678674,(13#)122,3663661,21175.729,3663660,84067.228,3678671,2.657681,3663660,10.48332036,3671159,32340.806858,4.025796370,3669311,2.590351,3663660,10.48582103,3663661,2.492310,3663660,10.64755333,0.067397
3678675,3693689,(13#)245/2,3678683,21251.047,3691380,83167.183,3693689,2.657676,3678675,10.30857915,3686174,32455.670306,4.025811225,3684677,2.590515,3678675,10.31108663,3678683,2.492548,3678675,10.47250763,0.067253
3693690,3708704,(13#)123,3693691,21326.257,3693690,85388.136,3708697,2.657671,3693690,10.57288217,3701189,32570.012143,4.025768585,3693841,2.590570,3693690,10.57527947,3693691,2.492784,3693690,10.73650845,0.067111
3708705,3723719,(13#)247/2,3708706,21401.476,3708705,88461.373,3723719,2.657667,3708705,10.91492586,3716204,32684.876668,4.025797619,3711131,2.590728,3708705,10.91737354,3708709,2.493018,3708705,11.07086389,0.066970
3723720,3738734,(13#)124,3723721,21476.635,3730650,86939.331,3738733,2.657662,3730650,10.67234333,3731219,32799.246990,4.025772701,3724067,2.590861,3730650,10.67524449,3723721,2.493249,3723720,10.82699739,0.066830
3738735,3753749,(13#)249/2,3738743,21551.804,3738735,85171.983,3753721,2.657657,3738735,10.43576869,3746234,32913.637879,4.025757400,3743737,2.591018,3738735,10.43824311,3738743,2.493479,3738735,10.59850227,0.066691
3753750,3768764,(13#)125,3753751,21626.866,3753750,84426.331,3768731,2.657652,3753750,10.30848454,3761250,33028.340452,4.025786972,3756827,2.591133,3753750,10.31095775,3753751,2.493707,3753750,10.47092503,0.066553
3768765,3783779,(13#)251/2,3768769,21701.941,3768765,85059.410,3783739,2.657647,3768765,10.34986532,3776265,33142.489469,4.025755852,3771191,2.591258,3768765,10.35227611,3768769,2.493933,3768765,10.51201498,0.066416
3783780,3798794,(13#)126,3783797,21777.029,3783780,85011.916,3798793,2.657642,3783780,10.30844719,3791280,33256.608957,4.025728164,3784622,2.591383,3783780,10.31087942,3783797,2.494158,3783780,10.47030816,0.066279
3798795,3813809,(13#)253/2,3798796,21851.960,3798795,89366.590,3813773,2.657638,3798795,10.79930623,3806295,33370.905985,4.025728769,3802081,2.591542,3798795,10.80174798,3798829,2.494380,3798795,10.94185599,0.066144
3813810,3828824,(13#)127,3813811,21926.888,3813810,86281.709,3828821,2.657633,3813810,10.39087761,3821310,33485.194710,4.025734943,3816886,2.591655,3813810,10.39332160,3813811,2.494600,3813810,10.55216773,0.066010
3828825,3843839,(17#)15/2,3828844,22001.916,3828825,91615.156,3843823,2.657628,3828825,10.99561811,3836325,33599.444489,4.025742917,3829381,2.591790,3828825,10.99797388,3828857,2.494820,3828825,11.15742380,0.065877
3843840,3858854,(13#)128,3843841,22076.683,3843840,86181.387,3858851,2.657624,3843840,10.30837365,3851340,33713.274219,4.025707204,3845837,2.591921,3843840,10.31077220,3843841,2.495036,3843840,10.46910139,0.065745
3858855,3873869,(13#)257/2,3858859,22151.542,3858855,86812.494,3873847,2.657619,3858855,10.34878038,3866355,33827.251150,4.025695759,3862141,2.592051,3858855,10.35119041,3858859,2.495251,3858855,10.50923008,0.065614
3873870,3888884,(13#)129,3873871,22226.335,3873870,88881.510,3888851,2.657614,3873870,10.55976030,3881370,33941.375745,4.025708281,3876506,2.592165,3873870,10.56216987,3873871,2.495465,3873870,10.71993396,0.065484
3888885,3903899,(13#)259/2,3888887,22301.113,3888885,89544.345,3903899,2.657610,3888885,10.60284283,3896385,34055.478108,4.025724369,3889036,2.592333,3888885,10.60517087,3888887,2.495677,3888885,10.76274218,0.065354
3903900,3918914,(13#)130,3903901,22375.846,3903900,87348.626,3918913,2.657605,3903900,10.30830140,3911400,34168.809433,4.025655871,3907327,2.592412,3903900,10.31066629,3903901,2.495887,3903900,10.46792909,0.065226
3918915,3933929,(13#)261/2,3918919,22450.564,3918915,90885.998,3933929,2.657600,3918915,10.69007182,3926415,34282.890384,4.025682152,3922916,2.592584,3918915,10.69245050,3918919,2.496095,3918915,10.84918017,0.065099
3933930,3948944,(13#)131,3933934,22525.243,3933930,88613.061,3948911,2.657596,3933930,10.38817487,3941430,34396.937276,4.025710362,3935291,2.592651,3933930,10.39055561,3933959,2.496302,3933930,10.54726452,0.064972
3948945,3963959,(13#)263/2,3948953,22599.885,3948945,88560.611,3963959,2.657591,3948945,10.34774332,3956445,34510.271415,4.025661407,3951307,2.592790,3948945,10.35001848,3948953,2.496507,3948945,10.50656691,0.064846
3963960,3978974,(13#)132,3963977,22674.528,3968055,90052.187,3978971,2.657587,3968055,10.47800816,3971460,34623.841755,4.025646425,3964516,2.592878,3968055,10.48487918,3963977,2.496710,3968055,10.60846160,0.064721
3978975,3993989,(13#)265/2,3978979,22749.028,3978975,90545.842,3993959,2.657582,3978975,10.51033468,3986475,34737.501820,4.025647997,3980972,2.593007,3978975,10.51268213,3978979,2.496912,3978975,10.66863185,0.064597
3993990,4009004,(13#)133,3993991,22823.543,3993990,94336.295,4009003,2.657578,3993990,10.91455989,4001490,34851.113044,4.025649903,3999706,2.593156,3993990,10.91691092,3993991,2.497112,3993990,11.06404739,0.064474
4009005,4024019,(13#)267/2,4009007,22898.045,4009005,90413.449,4024003,2.657573,4009005,10.42666285,4016505,34964.750809,4.025660773,4012796,2.593259,4009005,10.42901571,4009007,2.497310,4009005,10.58444113,0.064352
4024020,4039034,(13#)134,4024021,22972.502,4037880,91456.303,4039019,2.657569,4037880,10.48139085,4031520,35078.139006,4.025648833,4025732,2.593365,4037880,10.48439673,4024021,2.497507,4024020,10.62426932,0.064231
4039035,4054049,(13#)269/2,4039037,23046.935,4039035,90303.894,4054033,2.657564,4039035,10.34675067,4046535,35191.245597,4.025610692,4045961,2.593549,4039035,10.34906748,4039037,2.497703,4039035,10.50401743,0.064110
4054050,4069064,(13#)135,4054066,23121.411,4064445,92659.698,4069063,2.657560,4064445,10.55899975,4061550,35304.667617,4.025614626,4059052,2.593651,4064445,10.56265748,4054069,2.497897,4064445,10.68881480,0.063990
4069065,4084079,(13#)271/2,4069073,23195.721,4081770,91161.072,4084079,2.657556,4081770,10.34991257,4076565,35417.820899,4.025593782,4071427,2.593714,4081770,10.35316724,4069073,2.498089,4081770,10.50603196,0.063871
