START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound_min,n_b,Cbound_max
17PR104,53264671,2.732027,53348287,2.747967,53093040,11.37330783,53093040,11.36950347,53220514,4.161742243,4.162588562,53348287,2.742383,53093040,11.37509421,53348287,2.712521,53093040,11.40494501
19PR11/2,53367757,2.732943,53603549,2.747933,53348295,12.03096141,53348295,12.03815142,53475770,4.161669110,4.162542133,53603549,2.742357,53348295,12.04373509,53603549,2.712483,53348295,12.07359726
17PR105,53631499,2.734431,53858797,2.747900,53633580,11.53005244,53633580,11.53640567,53731025,4.161795780,4.162490170,53858797,2.742331,53633580,11.54198152,53858797,2.712445,53633580,11.57185673
17PR211/2,53875468,2.734779,54114059,2.747867,54094425,11.44312560,54094425,11.44327195,53986281,4.161729807,4.162438453,54114059,2.742305,54094425,11.44883538,54114059,2.712407,54094425,11.47873232
17PR106,54302537,2.734057,54369311,2.747835,54114060,11.59644256,54114060,11.59187518,54241537,4.161901152,4.162389719,54369311,2.742279,54114060,11.59743809,54369311,2.712368,54114060,11.62733597
17PR213/2,54578611,2.734547,54624529,2.747802,54369315,11.53342355,54369315,11.53358431,54496793,4.161860493,4.162340996,54624529,2.742253,54369315,11.53914046,54624529,2.712330,54369315,11.56905075
17PR107,54831331,2.735310,54879793,2.747770,54624570,11.47758827,54624570,11.47695732,54752048,4.161862696,4.162290281,54879793,2.742227,54624570,11.48250679,54879793,2.712291,54624570,11.51242975
17PR215/2,54888608,2.735576,55135049,2.747738,54879825,11.65227038,54879825,11.64583189,55007304,4.161956571,4.162244932,55135049,2.742201,54879825,11.65137475,55135049,2.712252,54879825,11.68131063
17PR108,55228417,2.733070,55390327,2.747705,55345290,11.40982572,55345290,11.40350359,55262560,4.161672089,4.162192169,55390327,2.742176,55345290,11.40903460,55390327,2.712213,55345290,11.43899467
17PR217/2,55416299,2.734079,55645571,2.747674,55390335,11.75862044,55390335,11.76029409,55517815,4.161645390,4.162145478,55645571,2.742150,55390335,11.76582397,55645571,2.712174,55390335,11.79578642
17PR109,55677004,2.734137,55900837,2.747642,55645590,11.47144274,55645590,11.47439676,55773071,4.161430293,4.162097389,55900837,2.742125,55645590,11.47992025,55900837,2.712135,55645590,11.50989635
17PR219/2,56114413,2.733555,56156081,2.747610,55900845,11.52976570,55900845,11.52813374,56028327,4.161475067,4.162049910,56156081,2.742099,55900845,11.53365092,56156081,2.712095,55900845,11.56364091
17PR110,56196863,2.733779,56411353,2.747579,56156100,11.36943472,56156100,11.36789017,56283582,4.161432471,4.162001902,56411353,2.742074,56156100,11.37340112,56411353,2.712056,56156100,11.40340523
17PR221/2,56467237,2.734556,56666579,2.747548,56636580,11.45220190,56636580,11.45092575,56538838,4.161451476,4.161954491,56666579,2.742049,56636580,11.45642515,56666579,2.712016,56636580,11.48645648
17PR111,56887297,2.734635,56921863,2.747516,56666610,11.69787867,56666610,11.69242038,56794094,4.161318803,4.161905372,56921863,2.742024,56666610,11.69791907,56921863,2.711976,56666610,11.72795212
17PR223/2,56949331,2.733333,57177101,2.747486,56921865,11.40801680,56921865,11.41893894,57049349,4.161085741,4.161860020,57177101,2.741999,56921865,11.42443160,57177101,2.711936,56921865,11.45447947
17PR112,57220754,2.732847,57432373,2.747455,57342285,11.44233000,57342285,11.45730450,57304605,4.160975367,4.161814173,57432373,2.741974,57342285,11.46278738,57432373,2.711896,57342285,11.49286015
17PR225/2,57524059,2.734789,57687607,2.747424,57627570,11.38976738,57627570,11.39754338,57559861,4.160889923,4.161766326,57687607,2.741949,57627570,11.40301973,57687607,2.711856,57627570,11.43310974
17PR113,57850246,2.734289,57942883,2.747394,57912855,11.69187140,57912855,11.70133275,57815116,4.160789579,4.161719638,57942883,2.741924,57912855,11.70680265,57942883,2.711815,57912855,11.73691017
17PR227/2,58118624,2.734777,58198097,2.747363,57942885,11.41324893,57942885,11.41751426,58070372,4.160916322,4.161672802,58198097,2.741900,57942885,11.42298348,58198097,2.711775,57942885,11.45309286
19PR6,58293619,2.733232,58453393,2.747333,58198140,12.04400073,58198140,12.03550809,58325627,4.160928016,4.161630486,58453393,2.741875,58198140,12.04097162,58453393,2.711734,58198140,12.07109693
17PR229/2,58657868,2.734278,58708621,2.747303,58483425,11.56751297,58483425,11.57246197,58580883,4.160819805,4.161581168,58708621,2.741851,58483425,11.57791921,58708621,2.711693,58483425,11.60806258
17PR115,58938554,2.731497,58963889,2.747273,58708650,11.90986780,58708650,11.90788710,58836139,4.160729225,4.161539562,58963889,2.741826,58708650,11.91333943,58963889,2.711652,58708650,11.94349725
17PR231/2,59035969,2.733992,59219141,2.747244,59053995,11.80664416,59053995,11.82015526,59091394,4.160721213,4.161489439,59219141,2.741802,59053995,11.82560016,59219141,2.711611,59053995,11.85578045
17PR116,59234347,2.732520,59474407,2.747214,59219160,11.77763630,59219160,11.78734973,59346650,4.160659972,4.161448012,59474407,2.741778,59219160,11.79279112,59474407,2.711570,59219160,11.82298228
17PR233/2,59563921,2.734175,59729633,2.747184,59474415,11.40785170,59474415,11.41545496,59601905,4.160329673,4.161402731,59729633,2.741754,59474415,11.42089097,59729633,2.711528,59474415,11.45109912
17PR117,59835442,2.733698,59984921,2.747155,59729670,11.36089177,59729670,11.36612844,59857161,4.160297239,4.161359128,59984921,2.741730,59729670,11.37155913,59984921,2.711487,59729670,11.40178448
17PR235/2,60226472,2.733879,60240179,2.747126,59984925,11.60841533,59984925,11.61858529,60112417,4.160419609,4.161312973,60240179,2.741706,59984925,11.62401072,60240179,2.711445,59984925,11.65425346
17PR118,60309947,2.733104,60495433,2.747097,60240180,11.56596196,60240180,11.56528806,60367672,4.160168440,4.161269973,60495433,2.741682,60240180,11.57070828,60495433,2.711404,60240180,11.60096862
17PR237/2,60513652,2.732485,60750689,2.747068,60495435,11.51128749,60495435,11.51337365,60622928,4.160193814,4.161225778,60750689,2.741658,60495435,11.51878873,60750689,2.711362,60495435,11.54906687
17PR119,60881189,2.733531,61005929,2.747039,60765705,11.44910018,60765705,11.44557714,60878183,4.160109225,4.161182352,61005929,2.741634,60765705,11.45098684,61005929,2.711320,60765705,11.48128404
17PR239/2,61241101,2.734259,61261199,2.747011,61005945,11.41942144,61005945,11.41348356,61133439,4.160064078,4.161138902,61261199,2.741611,61005945,11.41888853,61261199,2.711278,61005945,11.44920286
17PR120,61486441,2.734221,61516447,2.746982,61336275,11.55072217,61336275,11.55697160,61388694,4.159938658,4.161096708,61516447,2.741587,61336275,11.56237015,61516447,2.711236,61336275,11.59270831
17PR241/2,61570162,2.730269,61771691,2.746954,61516455,11.40749416,61516455,11.41284492,61643950,4.159950433,4.161051365,61771691,2.741564,61516455,11.41824001,61771691,2.711193,61516455,11.44859131
17PR121,61848412,2.734341,62026961,2.746925,61906845,11.66900261,61906845,11.67056411,61899205,4.160022702,4.161009769,62026961,2.741540,61906845,11.67595179,62026961,2.711151,61906845,11.70633187
17PR243/2,62256382,2.734836,62282179,2.746897,62192130,11.39556858,62192130,11.38684979,62154461,4.160093977,4.160965223,62282179,2.741517,62192130,11.39223214,62282179,2.711109,62192130,11.42263353
17PR122,62487676,2.732358,62537473,2.746869,62282220,11.54103119,62282220,11.55756719,62409717,4.160024463,4.160925908,62537473,2.741493,62282220,11.56294786,62537473,2.711066,62282220,11.59335604
17PR245/2,62636941,2.733477,62792693,2.746842,62537475,11.37379889,62537475,11.36482517,62664972,4.160010341,4.160880415,62792693,2.741470,62537475,11.37020115,62792693,2.711023,62537475,11.40062866
17PR123,62849071,2.731465,63047981,2.746814,62792730,11.65106171,62792730,11.65611289,62920228,4.159979854,4.160839443,63047981,2.741447,62792730,11.66148422,63047981,2.710980,62792730,11.69193125
19PR13/2,63106412,2.733966,63303217,2.746786,63047985,12.02374797,63047985,12.03310110,63175483,4.160067324,4.160799250,63303217,2.741424,63047985,12.03846785,63303217,2.710937,63047985,12.06893458
17PR124,63426424,2.731496,63558491,2.746759,63303240,11.75549589,63303240,11.75635977,63430739,4.160024984,4.160756957,63558491,2.741401,63303240,11.76172198,63558491,2.710894,63303240,11.79220859
17PR249/2,63768323,2.733854,63813731,2.746731,63558495,11.50242633,63558495,11.50466839,63685994,4.159964401,4.160714294,63813731,2.741378,63558495,11.51002611,63813731,2.710851,63558495,11.54053279
17PR125,64045609,2.734815,64069003,2.746704,63888825,11.47196456,63888825,11.48018257,63941250,4.159882477,4.160673863,64069003,2.741355,63888825,11.48553455,64069003,2.710808,63888825,11.51606746
17PR251/2,64118143,2.733386,64324237,2.746677,64234170,11.53937052,64234170,11.54600619,64196505,4.159846870,4.160632589,64324237,2.741333,64234170,11.55135226,64324237,2.710765,64234170,11.58191290
17PR126,64412794,2.735131,64579511,2.746650,64474410,11.38242672,64474410,11.38203046,64451761,4.159977431,4.160590265,64579511,2.741310,64474410,11.38737248,64579511,2.710721,64474410,11.41795260
17PR253/2,64690258,2.734473,64834751,2.746623,64579515,11.89981675,64579515,11.90505697,64707016,4.159998902,4.160552984,64834751,2.741287,64579515,11.91039722,64834751,2.710678,64579515,11.94098592
17PR127,64881304,2.732921,65090021,2.746596,64834770,11.44870747,64834770,11.45471738,64962272,4.159913396,4.160508748,65090021,2.741265,64834770,11.46005339,65090021,2.710634,64834770,11.49066303
17PR255/2,65186497,2.733684,65345279,2.746570,65090025,11.36781560,65090025,11.36369604,65217527,4.159681394,4.160469963,65345279,2.741242,65090025,11.36902787,65345279,2.710590,65090025,11.39965862
17PR128,65587744,2.733327,65600489,2.746543,65345280,11.36627038,65345280,11.36358591,65472783,4.159769666,4.160428953,65600489,2.741220,65345280,11.36891358,65600489,2.710546,65345280,11.39956561
17PR257/2,65628188,2.734634,65855771,2.746517,65615550,11.80979486,65615550,11.81705361,65728038,4.159770558,4.160388792,65855771,2.741197,65615550,11.82237694,65855771,2.710502,65615550,11.85305169
17PR129,66069502,2.732810,66111043,2.746491,65855790,11.64855793,65855790,11.64052237,65983294,4.159711250,4.160349410,66111043,2.741175,65855790,11.64584190,66111043,2.710458,65855790,11.67653699
17PR259/2,66143689,2.734154,66366281,2.746465,66186120,11.69691702,66186120,11.69743908,66238549,4.159618473,4.160310773,66366281,2.741153,66186120,11.70275342,66366281,2.710414,66186120,11.73347674
17PR130,66456106,2.733720,66621551,2.746438,66366300,11.36076386,66366300,11.36315012,66493805,4.159547018,4.160267740,66621551,2.741131,66366300,11.36846167,66621551,2.710370,66366300,11.39920049
17PR261/2,66763696,2.733928,66876791,2.746413,66621555,11.78096967,66621555,11.78389575,66749060,4.159438406,4.160231848,66876791,2.741109,66621555,11.78920339,66876791,2.710326,66621555,11.81996432
17PR131,67019629,2.733910,67132063,2.746387,67041975,11.52592693,67041975,11.52996679,67004315,4.159296646,4.160191537,67132063,2.741087,67041975,11.53526807,67132063,2.710281,67041975,11.56606577
17PR263/2,67194196,2.734537,67387291,2.746361,67327260,11.47839092,67327260,11.47707755,67259571,4.159330135,4.160151530,67387291,2.741065,67327260,11.48237459,67387291,2.710237,67327260,11.51319749
17PR132,67465324,2.733802,67642571,2.746335,67492425,11.42785806,67492425,11.42798060,67514826,4.159411423,4.160113977,67642571,2.741043,67492425,11.43327520,67642571,2.710192,67492425,11.46411278
17PR265/2,67753702,2.733820,67897807,2.746310,67642575,11.58928544,67642575,11.58541208,67770082,4.159306068,4.160073933,67897807,2.741021,67642575,11.59070449,67897807,2.710147,67642575,11.62155546
19PR7,68066554,2.733285,68153077,2.746284,67897830,12.02527433,67897830,12.03089309,68025337,4.159104263,4.160037935,68153077,2.740999,67897830,12.03618180,68153077,2.710102,67897830,12.06705568
17PR267/2,68220587,2.733578,68408339,2.746259,68153085,11.48813259,68153085,11.49300738,68280593,4.159204534,4.159997903,68408339,2.740978,68153085,11.49829243,68408339,2.710058,68153085,11.52918938
17PR134,68449258,2.734036,68663593,2.746234,68643960,11.55495702,68643960,11.55316556,68535848,4.159166085,4.159958445,68663593,2.740956,68643960,11.55844370,68663593,2.710013,68643960,11.58938543
17PR269/2,68902441,2.733095,68918771,2.746209,68663595,11.39386987,68663595,11.40475115,68791104,4.159192251,4.159921549,68918771,2.740935,68663595,11.41002901,68918771,2.709967,68663595,11.44097255
17PR135,69119936,2.734272,69174101,2.746184,68918850,11.36494884,68918850,11.36209230,69046359,4.158959067,4.159884825,69174101,2.740913,68918850,11.36736663,69174101,2.709922,68918850,11.39833369
17PR271/2,69336326,2.733904,69429337,2.746159,69390090,11.41089854,69390090,11.40799474,69301614,4.158861890,4.159844981,69429337,2.740892,69390090,11.41326266,69429337,2.709877,69390090,11.44427354
17PR136,69668254,2.733273,69684611,2.746134,69609540,11.46462798,69609540,11.46942809,69556870,4.158870648,4.159808244,69684611,2.740870,69609540,11.47469307,69684611,2.709832,69609540,11.50572453
17PR273/2,69848854,2.734405,69939847,2.746110,69684615,11.36223019,69684615,11.36178365,69812125,4.158898983,4.159771229,69939847,2.740849,69684615,11.36704763,69939847,2.709786,69684615,11.39808616
17PR137,70146212,2.734025,70195093,2.746085,70105035,11.57403959,70105035,11.57201596,70067381,4.158918808,4.159733660,70195093,2.740828,70105035,11.57727440,70195093,2.709741,70105035,11.60835274
17PR275/2,70274461,2.733573,70450379,2.746061,70195125,11.34757872,70195125,11.36157978,70322636,4.158775236,4.159694739,70450379,2.740807,70195125,11.36683705,70450379,2.709695,70195125,11.39792397
17PR138,70659958,2.733020,70705627,2.746036,70450380,11.90597437,70450380,11.90250125,70577892,4.158566109,4.159661332,70705627,2.740785,70450380,11.90775523,70705627,2.709650,70450380,11.93886657
17PR277/2,70869622,2.732698,70960871,2.746012,70750680,11.66939423,70750680,11.66671097,70833147,4.158578283,4.159621685,70960871,2.740764,70750680,11.67196112,70960871,2.709604,70750680,11.70310137
17PR139,71074411,2.733513,71216129,2.745988,70960890,11.44488971,70960890,11.44420634,71088402,4.158702303,4.159587719,71216129,2.740743,70960890,11.44945384,71216129,2.709558,70960890,11.48061444
17PR279/2,71245396,2.733268,71471363,2.745964,71216145,11.75293863,71216145,11.75294192,71343658,4.158740915,4.159548304,71471363,2.740722,71216145,11.75818624,71471363,2.709512,71216145,11.78937169
17PR140,71636029,2.733581,71726651,2.745940,71471400,11.36374422,71471400,11.36107747,71598913,4.158816601,4.159513390,71726651,2.740702,71471400,11.36631864,71726651,2.709466,71471400,11.39752908
17PR281/2,71822581,2.734036,71981879,2.745916,71726655,11.39331740,71726655,11.40169877,71854169,4.158865798,4.159475767,71981879,2.740681,71726655,11.40693683,71981879,2.709420,71726655,11.43817241
17PR141,72217246,2.733511,72237163,2.745892,72177105,11.80938376,72177105,11.81428168,72109424,4.158895820,4.159440626,72237163,2.740660,72177105,11.81951435,72237163,2.709374,72177105,11.85079461
17PR283/2,72447197,2.734329,72492419,2.745868,72237165,11.39590917,72237165,11.40121076,72364679,4.158837037,4.159403391,72492419,2.740639,72237165,11.40644272,72492419,2.709327,72237165,11.43772898
17PR142,72670336,2.732180,72747673,2.745845,72492420,11.52549333,72492420,11.52533060,72619935,4.158639849,4.159368315,72747673,2.740619,72492420,11.53055956,72747673,2.709281,72492420,11.56187137
19PR15/2,72786484,2.733687,73002877,2.745821,72747675,12.02722679,72747675,12.02885497,72875190,4.158590505,4.159334322,73002877,2.740598,72747675,12.03408097,73002877,2.709235,72747675,12.06541846
17PR143,73021612,2.733524,73258169,2.745798,73213140,11.37753750,73213140,11.37631911,73130446,4.158679727,4.159295961,73258169,2.740578,73213140,11.38153979,73258169,2.709188,73213140,11.41292448
17PR287/2,73305721,2.734058,73513421,2.745774,73258185,11.65217347,73258185,11.65168317,73385701,4.158643120,4.159263716,73513421,2.740557,73258185,11.65690335,73513421,2.709142,73258185,11.68829262
17PR144,73728163,2.733927,73768691,2.745751,73603530,11.54896492,73603530,11.55177148,73640956,4.158694949,4.159226603,73768691,2.740537,73603530,11.55698779,73768691,2.709095,73603530,11.58841240
17PR289/2,73921411,2.733981,74023903,2.745728,73888815,11.59305209,73888815,11.59881194,73896212,4.158630420,4.159190727,74023903,2.740516,73888815,11.60402511,74023903,2.709048,73888815,11.63547910
17PR145,74234086,2.733442,74279201,2.745705,74023950,11.77629832,74023950,11.78084728,74151467,4.158571211,4.159156232,74279201,2.740496,74023950,11.78605897,74279201,2.709002,74023950,11.81752694
17PR291/2,74481601,2.733220,74534459,2.745682,74459385,11.69656776,74459385,11.69405605,74406723,4.158555201,4.159122383,74534459,2.740476,74459385,11.69926306,74534459,2.708955,74459385,11.73077630
17PR146,74698069,2.733978,74789713,2.745659,74534460,11.52080328,74534460,11.51991101,74661978,4.158430664,4.159086918,74789713,2.740456,74534460,11.52511722,74789713,2.708908,74534460,11.55663830
17PR293/2,74903176,2.733278,75044969,2.745636,74939865,11.53694359,74939865,11.54163004,74917233,4.158388066,4.159052451,75044969,2.740435,74939865,11.54683199,75044969,2.708861,74939865,11.57839562
17PR147,75282451,2.733258,75300223,2.745614,75044970,11.36542784,75044970,11.35972321,75172489,4.158334198,4.159016747,75300223,2.740415,75044970,11.36492407,75300223,2.708814,75044970,11.39649879
17PR295/2,75408247,2.733581,75555479,2.745591,75300225,11.55122723,75300225,11.55892085,75427744,4.158199209,4.158984334,75555479,2.740395,75300225,11.56411908,75555479,2.708766,75300225,11.59572082
17PR148,75792848,2.732842,75810697,2.745568,75555480,11.67220035,75555480,11.68409373,75682999,4.158115485,4.158949093,75810697,2.740375,75555480,11.68928937,75810697,2.708719,75555480,11.72091825
17PR297/2,76035857,2.734373,76065989,2.745546,75810735,11.35385665,75810735,11.35944242,75938255,4.158043690,4.158917239,76065989,2.740355,75810735,11.36463549,76065989,2.708672,75810735,11.39629165
17PR149,76191536,2.733560,76321207,2.745524,76065990,11.43539489,76065990,11.43662384,76193510,4.157837745,4.158878585,76321207,2.740336,76065990,11.44181438,76321207,2.708624,76065990,11.47349793
17PR299/2,76487647,2.734783,76576477,2.745501,76321245,11.88683036,76321245,11.90017386,76448765,4.157931474,4.158850939,76576477,2.740316,76321245,11.90536190,76576477,2.708577,76321245,11.93707298
17PR150,76747984,2.732188,76831739,2.745479,76666590,11.46051403,76666590,11.47504169,76704021,4.157903010,4.158811214,76831739,2.740296,76666590,11.48022639,76831739,2.708529,76666590,11.51197491
17PR301/2,77082872,2.733629,77086979,2.745457,76831755,11.64618203,76831755,11.63612326,76959276,4.157939562,4.158781126,77086979,2.740276,76831755,11.64130639,77086979,2.708482,76831755,11.67307289
17PR151,77258372,2.734235,77342257,2.745435,77224455,11.54659589,77224455,11.54983841,77214532,4.157861100,4.158747263,77342257,2.740257,77224455,11.55501784,77342257,2.708434,77224455,11.58682732
17PR303/2,77402477,2.733294,77597441,2.745413,77342265,11.47223568,77342265,11.47362638,77469787,4.157856746,4.158712486,77597441,2.740237,77342265,11.47880471,77597441,2.708386,77342265,11.51062714
19PR8,77626576,2.731986,77852771,2.745391,77597520,12.03095286,77597520,12.02696374,77725042,4.157797383,4.158681417,77852771,2.740217,77597520,12.03213972,77852771,2.708339,77597520,12.06399029
17PR305/2,77964608,2.733014,78108001,2.745369,77852775,11.53722999,77852775,11.55122912,77980298,4.157850833,4.158646493,78108001,2.740198,77852775,11.55640278,78108001,2.708291,77852775,11.58828162
17PR153,78344677,2.734167,78363281,2.745348,78168090,11.36068568,78108030,11.35861849,78235553,4.157862954,4.158613167,78363281,2.740178,78108030,11.36378986,78363281,2.708243,78108030,11.39569709
17PR307/2,78378082,2.733973,78618521,2.745326,78363285,11.39646373,78363285,11.39576976,78490808,4.157828133,4.158583870,78618521,2.740159,78363285,11.40093887,78618521,2.708195,78363285,11.43287460
17PR154,78822322,2.733133,78873787,2.745304,78738660,11.80254410,78738660,11.81177852,78746064,4.157783328,4.158547732,78873787,2.740140,78738660,11.81694435,78873787,2.708147,78738660,11.84892223
17PR309/2,79019147,2.733636,79129049,2.745283,78873795,11.46133525,78873795,11.47080869,79001319,4.157730161,4.158513812,79129049,2.740120,78873795,11.47597336,79129049,2.708098,78873795,11.50796647
17PR155,79340026,2.733577,79384289,2.745261,79129050,11.74212234,79129050,11.74992509,79256574,4.157615207,4.158486577,79384289,2.740101,79129050,11.75508759,79384289,2.708050,79129050,11.78710956
17PR311/2,79537217,2.733536,79639537,2.745240,79594515,11.65573611,79594515,11.66336311,79511830,4.157502758,4.158450564,79639537,2.740082,79594515,11.66852171,79639537,2.708002,79594515,11.70059663
17PR156,79770694,2.734084,79894807,2.745219,79639560,11.35740986,79639560,11.35808418,79767085,4.157486436,4.158418868,79894807,2.740063,79639560,11.36324240,79894807,2.707953,79639560,11.39532246
17PR313/2,79991476,2.732193,80150047,2.745198,80120040,11.57140772,80120040,11.56825077,80022340,4.157554499,4.158387673,80150047,2.740044,80120040,11.57340507,80150047,2.707905,80120040,11.60554023
17PR157,80368018,2.733973,80405279,2.745177,80150070,11.43503169,80150070,11.43118551,80277596,4.157561605,4.158353965,80405279,2.740025,80150070,11.43633957,80405279,2.707857,80150070,11.46847818
17PR315/2,80598754,2.733856,80660579,2.745156,80450370,11.51555834,80450370,11.52483253,80532851,4.157644241,4.158322621,80660579,2.740006,80450370,11.52998419,80660579,2.707808,80450370,11.56215747
17PR158,80860189,2.732760,80915819,2.745135,80660580,11.50164464,80660580,11.50523746,80788106,4.157442605,4.158292133,80915819,2.739987,80660580,11.51038747,80915819,2.707759,80660580,11.54258510
17PR317/2,81165349,2.733151,81171061,2.745114,81020940,11.44529355,81020940,11.43749285,81043362,4.157326945,4.158258426,81171061,2.739968,81020940,11.44264007,81171061,2.707711,81020940,11.47487963
17PR159,81412351,2.733202,81426337,2.745093,81171090,11.57247373,81171090,11.58025865,81298617,4.157314775,4.158228338,81426337,2.739949,81171090,11.58540471,81426337,2.707662,81171090,11.61766182
17PR319/2,81669668,2.733703,81681563,2.745072,81426345,11.77568139,81426345,11.77812252,81553872,4.157311389,4.158196669,81681563,2.739930,81426345,11.78326665,81681563,2.707613,81426345,11.81555366
17PR160,81835906,2.733855,81936851,2.745052,81876795,11.56121930,81876795,11.56288647,81809127,4.157425694,4.158164652,81936851,2.739911,81876795,11.56802725,81936851,2.707564,81876795,11.60036731
17PR321/2,81948434,2.733195,82192109,2.745031,81936855,11.46247795,81936855,11.46546883,82064383,4.157430655,4.158133366,82192109,2.739892,81936855,11.47060917,82192109,2.707515,81936855,11.50295633
17PR161,82401211,2.732812,82447357,2.745010,82192110,11.88761595,82192110,11.89803878,82319638,4.157353282,4.158102256,82447357,2.739874,82192110,11.90317727,82447357,2.707466,82192110,11.93555467
19PR17/2,82452439,2.733444,82702597,2.744990,82447365,12.02507229,82447365,12.02520066,82574893,4.157252292,4.158073124,82702597,2.739855,82447365,12.03033731,82702597,2.707417,82447365,12.06274507
17PR162,82781344,2.733194,82957873,2.744970,82732650,11.68775468,82732650,11.69107002,82830149,4.157094577,4.158040350,82957873,2.739837,82732650,11.69620465,82957873,2.707368,82732650,11.72864647
17PR325/2,83034106,2.732689,83213071,2.744949,83017935,11.39414274,83017935,11.39210613,83085404,4.157067489,4.158010354,83213071,2.739818,83017935,11.39723878,83213071,2.707319,83017935,11.42971479
17PR163,83257348,2.732086,83468347,2.744929,83303220,11.43293710,83303220,11.43212455,83340659,4.157145963,4.157979183,83468347,2.739799,83303220,11.43725525,83468347,2.707269,83303220,11.46976558
17PR327/2,83574496,2.732369,83723639,2.744909,83468385,11.45857977,83468385,11.46293555,83595915,4.157134095,4.157948677,83723639,2.739781,83468385,11.46806513,83723639,2.707220,83468385,11.50059540
17PR164,83756191,2.733004,83978893,2.744889,83723640,11.63728873,83723640,11.64791159,83851170,4.157138937,4.157917991,83978893,2.739763,83723640,11.65303945,83978893,2.707170,83723640,11.68560063
17PR329/2,83992624,2.734050,84234149,2.744869,83978895,11.60062426,83978895,11.60900019,84106425,4.157112002,4.157887898,84234149,2.739744,83978895,11.61412637,84234149,2.707121,83978895,11.64671856
17PR165,84386002,2.733483,84489347,2.744849,84444360,11.59339505,84444360,11.59506121,84361680,4.157085741,4.157856526,84489347,2.739726,84444360,11.60018439,84489347,2.707071,84444360,11.63283339
17PR331/2,84724982,2.733962,84744659,2.744829,84489405,11.38892859,84489405,11.39098343,84616936,4.157125350,4.157827510,84744659,2.739708,84489405,11.39610632,84744659,2.707022,84489405,11.42876084
17PR166,84769249,2.734224,84999913,2.744809,84744660,11.50230021,84744660,11.49658522,84872191,4.157187607,4.157796857,84999913,2.739689,84744660,11.50170649,84999913,2.706972,84744660,11.53439235
17PR333/2,85059736,2.732673,85255169,2.744789,84999915,11.67508097,84999915,11.68076664,85127446,4.157186274,4.157768303,85255169,2.739671,84999915,11.68588632,85255169,2.706922,84999915,11.71860361
17PR167,85390912,2.733515,85510423,2.744770,85300215,11.81120714,85300215,11.80949874,85382702,4.157071828,4.157736346,85510423,2.739653,85300215,11.81461659,85510423,2.706873,85300215,11.84737099
17PR335/2,85760956,2.734200,85765679,2.744750,85645560,11.54151360,85645560,11.53790395,85637957,4.157179054,4.157708177,85765679,2.739635,85645560,11.54301972,85765679,2.706823,85645560,11.57581699
17PR168,85928617,2.732074,86020871,2.744730,85870785,11.55127503,85870785,11.54746256,85893212,4.157157150,4.157677354,86020871,2.739617,85870785,11.55257699,86020871,2.706773,85870785,11.58540233
17PR337/2,86088649,2.733159,86276167,2.744711,86020935,11.39234265,86020935,11.38987395,86148467,4.157134235,4.157648356,86276167,2.739599,86020935,11.39498751,86276167,2.706723,86020935,11.42783159
17PR169,86484907,2.733049,86531429,2.744692,86441355,11.38561907,86441355,11.38620600,86403723,4.157076929,4.157618257,86531429,2.739581,86441355,11.39131714,86531429,2.706673,86441355,11.42421392
17PR339/2,86647291,2.734024,86786681,2.744672,86531445,11.46232608,86531445,11.45811917,86658978,4.157075540,4.157590101,86786681,2.739563,86531445,11.46322980,86786681,2.706623,86531445,11.49613790
17PR170,86975899,2.734061,87041951,2.744653,87011925,11.46978239,87011925,11.46321989,86914233,4.157090257,4.157559292,87041951,2.739545,87011925,11.46832784,87041951,2.706573,87011925,11.50129657
17PR341/2,87213169,2.732932,87297169,2.744634,87041955,11.74819910,87041955,11.74722866,87169489,4.157047533,4.157530754,87297169,2.739527,87041955,11.75233645,87297169,2.706522,87041955,11.78530899
19PR9,87471289,2.733403,87552457,2.744614,87297210,12.01935115,87297210,12.02354990,87424744,4.156888721,4.157503068,87552457,2.739509,87297210,12.02865630,87552457,2.706472,87297210,12.06166121
17PR343/2,87647344,2.732298,87807719,2.744595,87552465,11.35422528,87552465,11.35549548,87679999,4.156961279,4.157471910,87807719,2.739492,87552465,11.36060051,87807719,2.706422,87552465,11.39363789
17PR172,87999941,2.733673,88062899,2.744576,87807720,11.63338689,87807720,11.63237767,87935254,4.156972416,4.157444605,88062899,2.739474,87807720,11.63748136,88062899,2.706371,87807720,11.67055130
17PR345/2,88210156,2.733941,88318211,2.744557,88062975,11.90482149,88062975,11.89606797,88190510,4.156925042,4.157415633,88318211,2.739456,88062975,11.90117033,88318211,2.706321,88062975,11.93427295
17PR173,88525714,2.733120,88573477,2.744538,88438350,11.65932042,88438350,11.66040794,88445765,4.156940227,4.157386519,88573477,2.739439,88438350,11.66550840,88573477,2.706270,88438350,11.69865925
17PR347/2,88742716,2.733130,88828721,2.744519,88573485,11.38877024,88573485,11.38809410,88701020,4.156957129,4.157355657,88828721,2.739421,88573485,11.39319388,88828721,2.706220,88573485,11.42636214
17PR174,89003938,2.733136,89083993,2.744501,88828740,11.77132268,88828740,11.77566192,88956275,4.156975226,4.157331466,89083993,2.739403,88828740,11.78076044,89083993,2.706169,88828740,11.81396168
