START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,Align,CpredAlign,CpredBound
7PR129/2,13606,0.000000,13649,2.640866,13545,12.86898654,13545,8.65625227,13597,4.021779491,3.992445970,0.000000,0.000000,0.000000
7PR65,13666,0.000000,13751,2.640864,13689,8.51767158,13650,9.21834719,13702,4.159371501,4.008024086,0.000000,0.000000,0.000000
7PR131/2,13789,0.000000,13859,2.640863,13755,9.33507762,13755,8.51565647,13807,4.261699924,3.997318946,0.000000,0.000000,0.000000
11PR6,13963,0.000000,13963,2.640862,13881,10.95114154,13860,9.38905611,13912,3.854420632,4.001842655,0.000000,0.000000,0.000000
7PR133/2,14044,0.000000,14057,2.640860,14040,10.82693597,13965,8.94721955,14017,3.194797945,4.001225093,0.000000,0.000000,0.000000
7PR67,14174,0.000000,14173,2.640858,14103,7.46849823,14070,8.58015321,14122,2.772829776,3.999011843,0.000000,0.000000,0.000000
7PR135/2,14279,0.000000,14251,2.640858,14199,7.44526602,14175,8.45015072,14227,3.071165412,3.999570829,0.000000,0.000000,0.000000
7PR68,14342,0.000000,14369,2.640856,14355,9.81646941,14280,9.01349469,14332,3.262855815,4.001194871,0.000000,0.000000,0.000000
7PR137/2,14464,0.812082,14489,2.640855,14475,9.74652917,14385,8.51274481,14437,3.663187654,3.999905441,0.000000,0.000000,0.000000
7PR69,14524,0.812784,14593,2.640853,14520,11.37832028,14490,8.85253833,14542,4.531067774,3.999795864,0.000000,0.000000,0.000000
7PR139/2,14671,1.607645,14699,2.640852,14610,11.29305971,14595,8.51183140,14647,4.780209274,4.000328741,0.000000,0.000000,0.000000
7PR70,14797,0.798284,14797,2.640851,14760,10.41738396,14700,8.45015060,14752,4.662409571,3.996116866,0.000000,0.000000,0.000000
7PR141/2,14866,0.000000,14897,2.640849,14805,9.58049205,14805,8.63793156,14857,4.106035865,4.002169136,0.000000,0.000000,0.000000
7PR71,14923,0.000000,15013,2.640848,14952,10.31096233,14910,8.57261553,14962,4.232170310,3.993842230,0.000000,0.000000,0.000000
13PR/2,16169,0.000000,16141,2.640836,15345,11.66128231,15015,10.24260702,15581,4.246893119,4.000451073,0.000000,0.000000,0.000000
11PR7,17201,0.000000,16384,2.640672,16590,10.20664308,16170,9.38905458,16737,3.654057388,3.999714567,0.000000,0.000000,0.000000
11PR15/2,18233,0.000000,18461,2.640815,17589,11.15926326,17325,9.38905487,17893,4.205591718,4.000045746,0.000000,0.000000,0.000000
11PR8,19073,0.000000,19609,2.640806,19320,11.00144104,18480,9.38905330,19048,3.425795231,3.999597349,0.000000,0.000000,0.000000
11PR17/2,20684,0.000000,20789,2.640798,20235,13.06659574,19635,10.01499047,20204,4.034092614,4.000310441,0.000000,0.000000,0.000000
11PR9,21089,0.602626,21943,2.640791,21270,11.36592355,20790,9.38905220,21359,4.243921728,4.000059768,0.000000,0.000000,0.000000
11PR19/2,22999,0.000000,23099,2.640785,22425,10.89611515,21945,9.94134964,22515,4.074545511,3.999807336,0.000000,0.000000,0.000000
11PR10,23987,0.543918,24251,2.640780,23790,11.49581256,23205,9.83289815,23670,4.191807967,4.000182008,0.000000,0.000000,0.000000
11PR21/2,25351,0.000000,25409,2.640775,25305,11.45051536,24255,9.38905146,24825,3.431039607,3.999831135,0.000000,0.000000,0.000000
11PR11,26197,0.000000,26561,2.640770,26025,10.69283632,25935,9.76059606,25981,4.067772874,4.000154336,0.000000,0.000000,0.000000
